out_public_key,in_public_key,datetime,trust
1714,2012,2012-05-27T02:05:36.477290,1
1714,2090,2012-05-27T02:05:16.903590,1
2030,2102,2012-05-26T21:56:47.213330,1
2102,2030,2012-05-26T21:55:33.850480,1
1400,2103,2012-05-26T21:33:22.318160,1
2028,2103,2012-05-26T20:12:30.379990,2
2103,2028,2012-05-26T20:11:51.248550,2
309,2028,2012-05-26T19:12:32.495680,1
2028,2096,2012-05-26T19:02:28.603580,-10
2112,2028,2012-05-26T19:00:45.810470,1
2028,2112,2012-05-26T19:00:26.131920,1
1396,1714,2012-05-26T18:32:46.920470,2
2111,2102,2012-05-26T18:09:06.718630,1
2102,2111,2012-05-26T18:08:06.252700,1
1810,896,2012-05-26T17:26:09.070900,1
537,1810,2012-05-26T16:37:32.101900,1
35,2109,2012-05-26T15:15:58.248940,1
2022,2095,2012-05-26T12:27:16.225010,1
2022,1855,2012-05-26T12:26:21.554050,2
2108,13,2012-05-26T11:57:53.505430,1
2090,2076,2012-05-26T11:56:39.593430,5
13,2108,2012-05-26T11:54:06.085020,1
2096,2095,2012-05-26T11:29:20.574800,2
2030,1810,2012-05-26T01:05:46.527180,1
1810,2030,2012-05-26T01:05:13.130930,1
2089,2030,2012-05-26T00:36:13.677680,1
2108,540,2012-05-25T23:18:42.533760,1
540,2108,2012-05-25T23:12:27.026760,1
1317,1846,2012-05-25T18:07:41.480320,5
1714,1815,2012-05-25T15:48:32.101810,2
1815,1714,2012-05-25T15:11:43.666830,2
1473,1860,2012-05-25T14:22:54.881950,1
1860,1473,2012-05-25T14:22:42.757260,1
1473,1899,2012-05-25T14:20:32.265810,8
1899,1473,2012-05-25T13:56:02.606680,8
1585,2044,2012-05-25T12:07:27.098700,1
2107,1245,2012-05-25T07:59:13.188760,1
1245,2107,2012-05-25T07:51:10.882720,1
2106,1245,2012-05-25T07:27:02.324150,1
1245,2106,2012-05-25T07:25:39.058980,1
2104,2085,2012-05-25T01:31:51.169070,1
2028,2105,2012-05-24T23:53:36.499820,1
2028,2093,2012-05-24T23:35:42.905310,1
2093,2028,2012-05-24T23:35:10.927810,1
2085,2104,2012-05-24T22:34:10.067770,1
13,1771,2012-05-24T21:21:48.355380,-1
1714,1771,2012-05-24T21:20:35.098660,-1
1386,1771,2012-05-24T21:15:28.177860,-10
309,1771,2012-05-24T21:11:44.980080,-10
2099,1585,2012-05-24T20:56:05.386690,1
2104,1731,2012-05-24T18:50:57.887280,1
1731,2104,2012-05-24T18:49:16.192220,1
1899,1714,2012-05-24T18:25:19.716260,2
1714,1899,2012-05-24T18:20:34.123450,2
2006,1896,2012-05-24T18:10:14.704460,1
1896,2006,2012-05-24T18:03:47.031640,1
2103,1896,2012-05-24T17:59:17.362290,2
1896,2103,2012-05-24T17:56:55.927440,1
1860,2103,2012-05-24T17:12:03.709640,1
239,1942,2012-05-24T16:22:06.403400,-1
239,350,2012-05-24T16:20:31.960500,1
2101,1281,2012-05-24T16:04:50.330140,2
2102,1731,2012-05-24T15:12:55.493890,1
1478,1566,2012-05-24T15:12:46.496490,3
1478,1201,2012-05-24T15:11:38.646680,1
1731,2102,2012-05-24T15:11:35.394650,1
1478,2040,2012-05-24T15:10:55.601900,8
1478,1846,2012-05-24T15:10:08.565960,5
1478,1386,2012-05-24T15:08:54.787410,3
1281,2101,2012-05-24T14:41:02.915140,1
1584,545,2012-05-24T14:28:07.512320,1
13,905,2012-05-24T13:10:59.613930,3
1383,905,2012-05-24T11:52:35.478420,5
1383,780,2012-05-24T11:51:55.347880,3
1383,353,2012-05-24T11:51:45.994210,3
1383,882,2012-05-24T11:51:36.023560,3
1383,1353,2012-05-24T11:51:23.937200,3
1383,523,2012-05-24T11:50:16.657770,3
1383,1485,2012-05-24T11:50:06.149650,3
1383,1334,2012-05-24T11:49:59.634590,3
1383,1565,2012-05-24T11:41:52.568570,5
1383,309,2012-05-24T11:41:31.591990,5
1383,1396,2012-05-24T11:41:19.160650,5
1383,1585,2012-05-24T11:29:28.656040,7
1383,1690,2012-05-24T11:27:16.850380,7
1383,1846,2012-05-24T11:26:43.452080,7
1383,1217,2012-05-24T11:26:00.624770,7
1383,1317,2012-05-24T11:25:36.755130,7
1383,7,2012-05-24T11:15:42.394030,9
1383,1316,2012-05-24T11:15:21.987370,9
1383,1,2012-05-24T11:14:08.905120,9
1383,1386,2012-05-24T11:13:50.771080,9
1383,1201,2012-05-24T11:13:24.433120,9
1383,425,2012-05-24T11:13:06.407970,9
2090,2080,2012-05-24T06:24:50.723150,5
2100,2028,2012-05-23T22:44:36.309400,1
2028,2100,2012-05-23T22:37:17.231360,1
2099,546,2012-05-23T22:20:10.335090,1
546,2099,2012-05-23T22:19:29.230370,1
1731,1587,2012-05-23T19:07:14.529040,1
1317,2097,2012-05-23T16:12:22.771680,3
2096,2087,2012-05-23T15:50:50.918580,3
2087,2096,2012-05-23T15:50:23.799260,3
1585,2095,2012-05-23T14:30:25.701610,2
2094,1281,2012-05-23T12:09:12.400620,2
1281,2094,2012-05-23T12:06:13.149320,1
2093,1222,2012-05-22T23:32:04.553660,1
1222,1366,2012-05-22T23:31:08.218540,3
1222,2093,2012-05-22T23:30:30.800740,1
2093,2085,2012-05-22T22:53:40.675730,1
2085,2093,2012-05-22T22:53:10.378490,1
304,465,2012-05-22T22:20:45.710820,4
2085,304,2012-05-22T22:20:43.983900,1
304,2085,2012-05-22T22:20:19.798190,1
2088,2093,2012-05-22T22:02:33.576370,1
2093,2088,2012-05-22T22:02:14.258010,1
1585,2093,2012-05-22T21:45:33.414030,1
1715,2093,2012-05-22T21:13:36.121870,2
309,1065,2012-05-22T19:54:21.527200,5
2092,202,2012-05-22T19:26:10.821410,1
202,2092,2012-05-22T19:24:36.098550,1
1989,1953,2012-05-22T19:08:58.592670,5
2067,1990,2012-05-22T18:36:53.819590,1
1990,2067,2012-05-22T18:35:30.317290,1
2070,2080,2012-05-22T18:29:16.111000,1
537,309,2012-05-22T18:01:38.121260,2
363,1714,2012-05-22T14:55:36.142700,3
1714,363,2012-05-22T14:54:53.614070,3
425,537,2012-05-22T12:43:51.628730,5
425,1615,2012-05-22T12:42:39.787350,3
1615,309,2012-05-22T12:41:55.847860,2
1615,425,2012-05-22T12:40:58.583330,3
1615,1487,2012-05-22T12:40:20.150270,1
1615,537,2012-05-22T12:38:43.408330,1
537,1615,2012-05-22T12:35:57.411020,1
1615,1396,2012-05-22T12:34:29.470580,1
1615,4,2012-05-22T12:34:22.343290,1
1615,192,2012-05-22T12:33:01.195900,1
1615,7,2012-05-22T12:32:17.280150,1
1615,1316,2012-05-22T12:31:31.564340,3
1615,1366,2012-05-22T12:30:54.621500,1
1615,1317,2012-05-22T12:29:45.943150,1
1615,1566,2012-05-22T12:05:46.560130,5
1675,1744,2012-05-22T09:53:44.280960,2
1744,1624,2012-05-22T05:06:26.508130,1
2089,35,2012-05-22T04:42:01.782360,2
2089,1689,2012-05-22T04:39:23.024000,1
1689,2089,2012-05-22T04:39:01.879370,1
202,1301,2012-05-22T04:22:13.941350,1
2091,202,2012-05-22T04:02:18.345730,1
202,2091,2012-05-22T04:00:57.016390,1
2090,1967,2012-05-22T02:55:10.859940,1
1967,2090,2012-05-22T02:46:32.531610,1
1920,1810,2012-05-22T02:24:08.038000,1
1810,1920,2012-05-22T02:23:33.685010,1
202,1690,2012-05-22T00:14:23.139740,2
2088,2085,2012-05-21T22:38:39.372500,1
2085,2088,2012-05-21T22:37:09.668680,1
350,239,2012-05-21T17:24:30.443530,5
2087,35,2012-05-21T16:32:32.735220,10
35,2087,2012-05-21T16:29:46.341880,1
239,1352,2012-05-21T15:41:28.646730,1
1844,545,2012-05-21T14:44:48.569340,1
1860,2051,2012-05-21T13:21:54.755560,1
1639,1860,2012-05-21T11:58:53.705870,2
2080,1281,2012-05-21T11:28:23.029180,1
1281,2080,2012-05-21T11:27:22.951240,1
2086,2085,2012-05-20T22:05:55.448600,1
2085,1400,2012-05-20T22:04:51.829080,1
1400,2085,2012-05-20T22:04:26.981010,1
1899,1803,2012-05-20T20:27:05.346400,1
1971,1948,2012-05-20T16:40:42.874310,1
4,1366,2012-05-20T16:35:28.612060,2
2028,1386,2012-05-20T16:32:10.408680,1
2053,57,2012-05-20T12:33:41.447510,3
425,309,2012-05-20T12:09:12.448300,10
425,1201,2012-05-20T12:07:56.014090,10
57,1386,2012-05-20T11:33:17.537890,1
1386,57,2012-05-20T11:32:14.659530,2
446,149,2012-05-20T11:07:40.207650,2
149,446,2012-05-20T11:05:25.699740,2
2068,1948,2012-05-20T08:21:43.707420,1
1967,1670,2012-05-20T00:11:46.059910,1
1670,1967,2012-05-20T00:10:03.772550,1
2028,1190,2012-05-19T23:19:21.100050,1
2068,1624,2012-05-19T23:11:57.363020,1
7,17,2012-05-19T22:55:15.373660,6
2084,465,2012-05-19T22:50:10.689220,1
465,2084,2012-05-19T22:48:43.748250,1
2028,57,2012-05-19T21:36:17.711240,1
1615,25,2012-05-19T19:26:24.763130,3
2082,2080,2012-05-19T19:25:51.436840,10
2080,25,2012-05-19T19:22:47.533740,10
2080,2082,2012-05-19T19:17:19.135180,10
2080,2070,2012-05-19T18:12:02.754890,1
2081,1810,2012-05-19T16:47:05.637050,2
2028,1896,2012-05-19T16:31:05.607420,1
1896,2028,2012-05-19T16:30:19.261670,1
1860,1771,2012-05-19T00:19:47.753940,-10
2028,7,2012-05-18T22:53:00.405870,3
7,2028,2012-05-18T22:47:23.630520,3
2028,1508,2012-05-18T22:17:42.544380,3
1508,2028,2012-05-18T22:11:34.885790,3
2028,202,2012-05-18T22:06:40.032140,2
202,2028,2012-05-18T22:05:46.490690,2
1810,1915,2012-05-18T21:00:35.353980,1
2063,2081,2012-05-18T20:49:43.306330,2
2080,1615,2012-05-18T20:49:30.132000,10
446,2081,2012-05-18T20:24:36.022700,2
2081,446,2012-05-18T20:20:10.480750,2
2081,2063,2012-05-18T20:04:57.645390,2
2063,1915,2012-05-18T20:03:00.859240,2
1810,2081,2012-05-18T19:59:39.945380,1
1615,2080,2012-05-18T19:24:37.269790,10
1754,2063,2012-05-18T17:27:25.932660,1
2063,1754,2012-05-18T17:22:44.262670,2
1690,202,2012-05-18T11:31:14.863280,1
1966,1317,2012-05-18T01:45:18.029370,-1
937,1981,2012-05-18T00:30:09.839230,1
1981,937,2012-05-18T00:29:55.971790,1
2016,1585,2012-05-18T00:22:18.710600,4
1585,2016,2012-05-18T00:19:57.859530,4
1281,1529,2012-05-17T21:34:15.054370,1
1529,1281,2012-05-17T20:59:40.419800,1
1840,1529,2012-05-17T20:55:54.190470,1
1529,1840,2012-05-17T20:54:44.164250,1
1810,2077,2012-05-17T20:54:29.891850,2
2077,1810,2012-05-17T20:52:57.686250,5
2046,192,2012-05-17T15:35:06.828750,1
202,41,2012-05-17T15:30:33.836040,3
41,202,2012-05-17T15:28:35.849290,2
1731,1771,2012-05-17T11:44:04.372270,-1
823,1771,2012-05-17T11:32:44.213790,-10
823,1934,2012-05-17T11:15:35.204950,1
1934,823,2012-05-17T11:10:53.669710,1
1967,1771,2012-05-17T10:01:32.528590,-1
1044,1771,2012-05-17T02:07:21.667920,1
1771,1044,2012-05-17T02:07:20.287070,1
2079,1771,2012-05-17T00:38:13.371220,1
1771,2079,2012-05-17T00:37:09.038110,1
1686,1856,2012-05-16T23:31:17.565510,1
592,1896,2012-05-16T23:29:14.962440,1
1896,592,2012-05-16T23:28:19.838280,1
1629,2071,2012-05-16T23:26:16.961620,1
2052,1771,2012-05-16T22:34:08.713080,2
1771,2052,2012-05-16T22:31:00.894240,2
2071,13,2012-05-16T21:59:35.487820,1
13,2071,2012-05-16T21:49:28.684320,1
823,2078,2012-05-16T21:23:46.409630,10
823,1,2012-05-16T21:18:42.876070,10
36,2043,2012-05-16T17:38:02.480880,1
1701,1731,2012-05-16T13:47:36.684540,1
1731,1701,2012-05-16T13:45:05.574040,1
2070,35,2012-05-16T13:09:47.429080,1
2073,2053,2012-05-16T11:28:30.995340,2
1281,2065,2012-05-15T18:20:36.929080,-5
1991,1896,2012-05-15T17:46:17.069030,1
1896,1991,2012-05-15T17:44:11.965200,1
2062,1810,2012-05-15T14:49:09.744200,1
1810,2062,2012-05-15T14:43:20.078130,1
35,2074,2012-05-15T13:31:39.602370,1
2053,2073,2012-05-15T12:12:20.379920,2
1810,1939,2012-05-15T11:58:13.937290,1
1939,1810,2012-05-15T11:54:09.781180,1
2071,1281,2012-05-14T23:43:19.350110,1
1331,2072,2012-05-14T22:06:24.392240,5
1281,2071,2012-05-14T21:13:04.197180,1
1281,395,2012-05-14T20:35:03.135000,1
395,1281,2012-05-14T19:03:30.758800,1
1876,2034,2012-05-14T16:35:51.382590,1
35,2070,2012-05-14T16:28:08.802050,1
2034,1876,2012-05-14T16:25:26.724330,1
2069,1690,2012-05-14T12:02:36.907150,4
1690,2069,2012-05-14T11:43:42.450330,3
905,1,2012-05-14T01:10:50.278120,4
446,1810,2012-05-13T23:33:04.107870,2
1487,1316,2012-05-13T22:19:29.356920,3
1317,1690,2012-05-13T15:35:53.733710,4
1690,1317,2012-05-13T15:34:44.635170,5
2028,1566,2012-05-13T13:01:25.832410,1
2054,1566,2012-05-13T11:11:15.038370,5
1566,2054,2012-05-13T10:57:24.376750,5
1624,1744,2012-05-13T10:49:41.416260,1
1670,446,2012-05-13T10:44:28.515430,7
446,1670,2012-05-13T10:40:29.667180,7
1948,2068,2012-05-13T09:42:00.623660,1
1543,1896,2012-05-13T08:34:01.529020,2
1896,1543,2012-05-13T08:03:39.684060,2
1899,1543,2012-05-13T04:16:59.981120,1
1543,1899,2012-05-13T04:16:36.413070,1
2028,2059,2012-05-13T00:52:02.865230,2
2067,635,2012-05-12T23:09:09.746380,1
635,2067,2012-05-12T23:08:14.182420,1
2057,1675,2012-05-12T22:52:07.481560,1
1675,2057,2012-05-12T22:51:56.823610,2
41,540,2012-05-12T21:05:35.948990,1
540,41,2012-05-12T21:04:05.889290,1
1803,1281,2012-05-12T20:39:24.718090,3
2059,1921,2012-05-12T19:30:14.312940,1
2059,2028,2012-05-12T19:29:11.185200,1
2066,2028,2012-05-12T18:18:43.710660,2
2028,2066,2012-05-12T18:17:29.855760,1
1810,2065,2012-05-12T17:44:39.974960,-2
35,2065,2012-05-12T17:44:35.996590,-1
2064,1878,2012-05-12T16:35:02.203800,1
2064,1690,2012-05-12T16:16:04.653320,5
2063,1543,2012-05-12T15:45:28.966410,1
1690,2064,2012-05-12T15:31:30.604210,3
1543,2063,2012-05-12T15:22:21.890410,2
1281,1810,2012-05-12T15:08:56.911510,1
1810,1281,2012-05-12T15:06:44.901770,1
2063,1921,2012-05-12T13:57:24.144860,1
1921,2063,2012-05-12T13:55:44.313360,1
1990,1921,2012-05-12T13:32:49.688250,1
1921,1990,2012-05-12T13:30:10.219490,1
908,1948,2012-05-12T12:58:15.061490,1
1803,1899,2012-05-12T12:13:40.577170,2
2062,1281,2012-05-12T11:38:37.393510,1
1281,2062,2012-05-12T11:17:48.672730,1
905,1585,2012-05-11T23:56:21.388490,2
1508,1765,2012-05-11T23:23:29.577230,1
1765,1508,2012-05-11T23:12:57.692350,1
2061,1810,2012-05-11T23:08:37.090900,1
57,1508,2012-05-11T22:56:25.499990,1
1508,57,2012-05-11T22:54:27.038780,1
1810,2061,2012-05-11T21:53:55.724570,1
1971,1281,2012-05-11T19:44:06.439010,1
1281,1971,2012-05-11T19:40:23.750760,1
446,1,2012-05-11T16:49:28.617690,5
1316,1565,2012-05-11T13:05:20.362880,5
823,1656,2012-05-11T12:57:42.767070,1
1585,1656,2012-05-11T12:54:05.000610,5
93,1499,2012-05-11T01:18:38.729140,1
2058,1810,2012-05-10T23:55:44.394580,1
1810,2058,2012-05-10T23:54:13.149190,1
309,149,2012-05-10T23:05:44.887260,1
1810,1453,2012-05-10T23:04:11.988080,1
1453,1810,2012-05-10T23:03:06.610410,1
2058,1921,2012-05-10T22:32:31.140470,1
1386,1939,2012-05-10T22:03:48.414530,2
1939,1386,2012-05-10T22:02:55.164040,3
1939,135,2012-05-10T19:27:17.452250,1
1939,129,2012-05-10T19:21:16.215400,3
1939,2060,2012-05-10T19:19:37.209990,3
309,1939,2012-05-10T18:52:19.023400,1
309,1620,2012-05-10T18:52:16.531450,2
1921,2059,2012-05-10T15:28:24.852220,1
2014,2022,2012-05-10T14:26:19.214280,1
1921,2058,2012-05-10T14:23:52.949710,1
2057,1921,2012-05-10T13:31:43.521980,1
1921,2057,2012-05-10T13:31:29.484150,1
1989,905,2012-05-10T10:23:19.626910,1
184,535,2012-05-09T22:20:44.710170,5
1499,2056,2012-05-09T21:51:20.984360,5
2055,1810,2012-05-09T21:09:00.334140,2
1810,2055,2012-05-09T21:07:34.915140,1
340,1690,2012-05-09T14:29:16.839980,8
535,184,2012-05-09T14:03:29.532300,3
57,2053,2012-05-09T13:55:11.204110,1
2052,1921,2012-05-09T12:48:00.010900,1
1921,2052,2012-05-09T12:42:30.541430,1
2014,1855,2012-05-09T12:38:54.418020,10
1281,1940,2012-05-09T12:36:47.824980,1
546,1951,2012-05-09T12:27:31.577120,1
1921,1521,2012-05-09T12:25:18.664610,2
1521,1921,2012-05-09T12:24:14.227390,2
1940,1281,2012-05-09T12:09:19.369730,1
1521,2034,2012-05-09T09:08:59.220230,2
304,2051,2012-05-09T00:03:06.345220,1
1686,304,2012-05-08T22:08:40.284910,1
304,1686,2012-05-08T22:07:30.015090,1
591,13,2012-05-08T20:09:02.049830,2
13,591,2012-05-08T20:07:29.572990,2
13,104,2012-05-08T18:45:58.834640,3
104,13,2012-05-08T18:18:30.149180,4
2049,104,2012-05-08T16:55:11.853250,2
104,2049,2012-05-08T16:51:32.920390,2
1565,13,2012-05-08T15:37:39.348530,2
13,1565,2012-05-08T15:37:21.589530,2
2047,1690,2012-05-08T15:15:59.191980,4
1690,2047,2012-05-08T15:10:47.010320,2
2046,1,2012-05-08T13:44:31.127300,1
1,2046,2012-05-08T12:21:55.327630,4
2045,1670,2012-05-08T11:30:26.305720,1
1670,2045,2012-05-08T11:28:43.276850,1
1639,304,2012-05-08T09:18:53.361780,1
7,2044,2012-05-08T01:37:11.954190,1
1899,1,2012-05-07T23:54:26.754510,1
1,1899,2012-05-07T23:53:59.955450,1
2028,1499,2012-05-07T23:06:00.394730,1
1499,2028,2012-05-07T23:04:52.726110,1
1916,1396,2012-05-07T21:53:34.500160,1
1396,1916,2012-05-07T21:24:33.895870,1
1585,905,2012-05-07T19:25:40.744710,2
1690,1948,2012-05-07T15:45:39.000280,1
905,1771,2012-05-07T15:43:01.894960,-10
2013,1217,2012-05-07T14:07:55.909340,5
1811,1543,2012-05-07T12:38:20.001160,1
1543,1811,2012-05-07T12:36:48.433110,2
1615,1677,2012-05-07T10:57:23.600910,1
1281,1727,2012-05-07T05:34:07.441580,1
1916,935,2012-05-07T03:51:14.581680,1
935,1916,2012-05-07T03:26:25.907300,1
2040,2042,2012-05-07T01:04:24.559480,2
41,2041,2012-05-06T23:26:18.871360,1
1317,41,2012-05-06T22:51:29.272890,3
41,1317,2012-05-06T22:51:11.965670,2
1316,41,2012-05-06T16:03:25.464640,4
2040,359,2012-05-06T15:53:51.783580,1
359,2040,2012-05-06T15:10:34.551210,1
1921,1997,2012-05-06T12:59:14.400400,4
2014,905,2012-05-06T11:15:35.012820,1
1451,1499,2012-05-06T09:11:21.550450,5
215,1864,2012-05-05T19:27:48.123970,1
1386,2040,2012-05-05T19:25:54.436420,6
1566,2040,2012-05-05T19:23:56.411530,5
2040,1478,2012-05-05T19:22:58.582440,3
2040,1331,2012-05-05T19:07:25.228540,2
2040,1846,2012-05-05T19:05:53.410090,2
2040,1386,2012-05-05T18:58:53.742910,5
2040,1690,2012-05-05T18:56:05.568780,9
1690,2040,2012-05-05T18:54:59.744190,5
2029,35,2012-05-05T15:41:25.309760,1
35,2039,2012-05-05T15:02:44.126660,1
1159,1317,2012-05-05T13:46:20.597360,5
1317,1159,2012-05-05T13:34:37.529010,2
2014,13,2012-05-05T12:14:28.281560,1
1565,1714,2012-05-05T12:03:14.421610,1
1,1656,2012-05-05T11:05:01.048540,6
2038,1701,2012-05-04T23:47:21.716480,1
1714,1,2012-05-04T23:25:27.811190,3
1334,2034,2012-05-04T21:17:16.143800,1
1701,2038,2012-05-04T19:34:27.794070,1
2037,1771,2012-05-04T19:16:42.993550,1
1771,2037,2012-05-04T19:14:41.915420,1
905,2036,2012-05-04T18:46:31.254140,1
2034,546,2012-05-04T16:36:05.329110,2
202,1508,2012-05-04T12:56:34.218510,1
1508,202,2012-05-04T12:55:33.130950,1
546,2034,2012-05-04T12:53:50.790610,2
1653,1217,2012-05-04T07:36:32.476230,1
1653,1771,2012-05-04T06:06:09.245070,1
1771,1653,2012-05-04T06:01:33.971700,1
1771,2028,2012-05-04T02:23:00.433100,3
1771,2035,2012-05-04T02:15:59.054240,1
1543,1810,2012-05-04T02:15:22.025410,1
2035,1771,2012-05-04T02:15:03.540490,5
1,1317,2012-05-04T00:56:33.544920,5
1771,1890,2012-05-04T00:38:41.342530,2
1890,1771,2012-05-04T00:37:35.443070,2
2035,1778,2012-05-04T00:29:33.303700,5
1778,2035,2012-05-04T00:28:43.363140,1
1528,25,2012-05-04T00:07:56.537270,10
1990,2028,2012-05-03T23:01:31.567090,3
2028,1990,2012-05-03T22:58:31.609270,3
1955,2034,2012-05-03T20:38:10.677920,2
2033,1508,2012-05-03T20:20:54.637790,1
1508,2033,2012-05-03T20:20:14.326250,1
2032,1317,2012-05-03T18:24:33.970940,1
1317,2032,2012-05-03T18:24:02.497890,1
2030,13,2012-05-03T17:49:55.565070,3
13,2030,2012-05-03T17:48:38.382670,3
2014,1487,2012-05-03T16:50:25.876250,1
1832,1584,2012-05-03T15:52:30.536490,1
2031,905,2012-05-03T15:09:51.227790,1
905,2031,2012-05-03T15:06:56.169370,1
1653,775,2012-05-03T07:36:02.558610,2
1653,1615,2012-05-03T07:25:42.365320,1
1044,1922,2012-05-03T04:24:18.781050,1
1922,1044,2012-05-03T04:23:43.120250,1
35,2029,2012-05-03T01:41:59.854730,1
1771,2004,2012-05-02T23:35:00.381840,2
2004,1771,2012-05-02T23:34:05.238840,2
1,1701,2012-05-02T23:33:37.855100,5
1810,1936,2012-05-02T18:14:23.418120,2
1936,1810,2012-05-02T18:10:52.623750,2
1962,1846,2012-05-02T17:54:39.741690,1
905,1584,2012-05-02T15:56:44.986020,1
1584,905,2012-05-02T15:41:18.002900,2
2027,1615,2012-05-02T14:06:22.724860,2
1615,2027,2012-05-02T14:00:41.873900,1
2026,1957,2012-05-02T13:57:18.819860,10
1976,1727,2012-05-02T13:54:20.134320,1
1957,2026,2012-05-02T12:59:44.567850,1
1615,1653,2012-05-02T10:20:23.563730,1
2025,35,2012-05-02T10:04:12.021710,1
35,2025,2012-05-02T10:01:35.633530,1
2024,2016,2012-05-02T09:34:31.695240,1
2016,2024,2012-05-02T09:33:56.343500,1
2022,2023,2012-05-02T06:17:21.130650,2
2022,1771,2012-05-02T06:10:04.017880,1
1771,2022,2012-05-02T06:06:56.399310,1
1771,415,2012-05-02T05:57:48.286460,-1
1867,1955,2012-05-02T01:51:35.819700,1
1955,1867,2012-05-02T01:45:35.222860,1
1918,1281,2012-05-01T23:33:13.103760,2
1281,1918,2012-05-01T23:24:54.170940,2
1810,1917,2012-05-01T22:49:18.924530,-10
2021,1281,2012-05-01T22:12:56.371450,1
1281,2021,2012-05-01T22:12:39.777540,1
309,1810,2012-05-01T20:02:47.370100,1
2014,1281,2012-05-01T18:56:13.719260,1
1281,1922,2012-05-01T18:52:55.892860,3
1281,2014,2012-05-01T18:36:11.538990,1
1,1921,2012-05-01T16:34:34.711660,1
1921,1,2012-05-01T16:33:40.365860,1
1334,2020,2012-05-01T15:37:07.852490,1
2018,1921,2012-05-01T14:41:32.433010,1
1921,2018,2012-05-01T14:39:15.117020,1
1990,1451,2012-05-01T10:36:20.283300,1
1451,1990,2012-05-01T10:31:15.872400,1
1967,2017,2012-05-01T08:31:48.176350,3
350,13,2012-05-01T06:25:24.738620,2
13,350,2012-05-01T06:24:29.441020,2
2017,1967,2012-04-30T23:54:37.446720,5
1771,2009,2012-04-30T23:00:54.081560,4
2009,1771,2012-04-30T22:59:52.593230,4
1771,1955,2012-04-30T22:44:35.430400,2
1955,1771,2012-04-30T22:43:31.352380,2
35,2004,2012-04-30T17:50:44.870840,1
1890,1899,2012-04-30T17:35:04.283550,1
1899,1890,2012-04-30T17:19:51.432250,1
1639,882,2012-04-30T16:22:23.299020,1
1997,1967,2012-04-30T10:46:16.317470,5
1620,1543,2012-04-30T10:08:35.481400,2
2015,1997,2012-04-30T10:05:22.909110,1
1997,2015,2012-04-30T10:04:07.798480,1
905,1396,2012-04-30T07:41:45.742860,3
2011,13,2012-04-30T05:43:56.805570,2
13,2011,2012-04-30T05:40:35.284550,1
2013,1921,2012-04-30T03:57:00.371560,1
1921,2013,2012-04-30T03:56:54.488090,1
2012,1400,2012-04-29T23:18:03.840850,1
1400,2012,2012-04-29T23:16:44.376150,1
1986,1840,2012-04-29T21:38:15.652450,2
1840,1986,2012-04-29T21:36:17.346890,1
2011,1653,2012-04-29T16:43:08.981380,2
1653,2011,2012-04-29T16:42:28.144400,1
2010,1543,2012-04-29T15:45:13.305650,1
1543,2010,2012-04-29T15:40:06.606060,2
905,1997,2012-04-29T14:45:36.606360,1
1997,905,2012-04-29T14:36:15.088870,1
202,1566,2012-04-29T10:27:15.908080,5
1566,202,2012-04-29T10:25:35.850990,5
1543,2002,2012-04-29T10:06:02.269390,-3
1281,1948,2012-04-29T06:42:13.635190,1
1656,1,2012-04-29T04:31:45.142920,9
13,1281,2012-04-29T04:29:06.526960,-1
1778,1860,2012-04-29T03:19:36.210920,3
